ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AGE_YEARS,EMPLOYED_YEARS,CNT_CHILDREN,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,MONTHS_BALANCE,STATUS,n_months,n_paid_off,n_no_loan,n_overdue_1_29,n_overdue_30_59,n_overdue_60_89,n_overdue_90_119,n_overdue_120_149,n_overdue_150plus,ever_defaulted,worst_status,recent_status
5010751,1,1,1,2,2,1,1,0,58.45,999.98,0,67500,-21350,365243,1,0,1,0,2,0,C,57,45,6,6,0,0,0,0,0,0,0,C
5010752,1,1,1,2,2,1,1,0,58.45,999.98,0,67500,-21350,365243,1,0,1,0,2,-7,C,31,23,0,8,0,0,0,0,0,0,0,C
5010754,1,1,1,2,2,1,1,0,58.45,999.98,0,67500,-21350,365243,1,0,1,0,2,-37,C,18,13,0,5,0,0,0,0,0,0,0,C
5010755,1,1,1,2,2,1,1,0,58.45,999.98,0,67500,-21350,365243,1,0,1,0,2,0,C,18,13,0,5,0,0,0,0,0,0,0,C
5010758,1,0,1,2,1,1,1,0,61.03,999.98,0,162000,-22290,365243,1,0,0,0,2,-14,C,29,25,0,4,0,0,0,0,0,0,0,C
5010759,1,0,1,2,1,1,1,0,61.03,999.98,0,162000,-22290,365243,1,0,0,0,2,0,0,11,0,0,11,0,0,0,0,0,0,0,0
5010760,1,1,1,0,0,2,1,11,38.05,0.94,1,112500,-13896,-344,1,0,0,0,2,-16,0,12,0,0,12,0,0,0,0,0,0,0,0
5010761,1,1,1,0,0,2,1,11,38.05,0.94,1,112500,-13896,-344,1,0,0,0,2,-7,C,26,21,0,5,0,0,0,0,0,0,0,C
5010762,1,1,1,0,0,2,1,11,38.05,0.94,1,112500,-13896,-344,1,0,0,0,2,0,C,12,7,0,5,0,0,0,0,0,0,0,C
5010763,1,1,1,0,0,2,1,11,38.05,0.94,1,112500,-13896,-344,1,0,0,0,2,-26,C,26,21,0,5,0,0,0,0,0,0,0,C
5010764,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,0,C,48,39,0,8,1,0,0,0,0,0,1,C
5010765,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,-9,X,2,0,1,1,0,0,0,0,0,0,0,X
5010766,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,0,X,1,0,1,0,0,0,0,0,0,0,#NAME?,X
5010767,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,-6,X,2,0,1,1,0,0,0,0,0,0,0,X
5010768,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,0,X,9,0,1,4,4,0,0,0,0,0,1,X
5010769,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,-22,X,2,0,1,1,0,0,0,0,0,0,0,X
5010770,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,-24,X,9,0,1,4,4,0,0,0,0,0,1,X
5010771,0,0,1,0,1,2,1,4,30.21,11.78,0,135000,-11036,-4301,1,1,1,0,1,-46,X,2,0,1,1,0,0,0,0,0,0,0,X
5010772,1,0,0,0,1,1,1,0,42.53,9.27,0,360000,-15533,-3386,1,0,0,0,2,0,X,16,0,10,6,0,0,0,0,0,0,0,X
5010773,1,0,1,0,0,1,3,2,38.77,12.69,0,135000,-14160,-4635,1,0,0,0,2,0,0,20,0,1,19,0,0,0,0,0,0,0,0
5010774,1,0,1,0,0,1,3,2,38.77,12.69,0,135000,-14160,-4635,1,0,0,0,2,0,0,20,0,1,19,0,0,0,0,0,0,0,0
5010775,1,0,1,0,0,1,3,2,38.77,12.69,0,135000,-14160,-4635,1,0,0,0,2,-1,X,21,0,2,19,0,0,0,0,0,0,0,X
5010779,1,1,1,1,0,1,1,7,39.63,6.18,1,157500,-14474,-2259,1,0,0,1,3,0,X,14,0,14,0,0,0,0,0,0,0,#NAME?,X
5010781,1,1,1,1,0,1,1,7,39.63,6.18,1,157500,-14474,-2259,1,0,0,1,3,0,C,31,22,0,9,0,0,0,0,0,0,0,C
5010782,1,1,1,1,0,1,1,7,39.63,6.18,1,157500,-14474,-2259,1,0,0,1,3,0,C,31,22,9,0,0,0,0,0,0,0,#NAME?,C
5010783,1,0,1,2,0,1,1,0,63.99,999.98,0,165150,-23372,365243,1,0,0,0,2,0,C,40,31,0,9,0,0,0,0,0,0,0,C
5010785,0,0,0,0,0,1,1,5,46.55,12.52,0,337500,-17004,-4574,1,0,0,1,2,-5,C,24,6,1,17,0,0,0,0,0,0,0,C
5010786,0,0,0,0,0,1,1,5,46.55,12.52,0,337500,-17004,-4574,1,0,0,1,2,0,C,23,11,0,12,0,0,0,0,0,0,0,C
5010787,0,0,0,0,0,1,1,5,46.55,12.52,0,337500,-17004,-4574,1,0,0,1,2,0,C,23,11,0,12,0,0,0,0,0,0,0,C
5010789,1,0,1,0,1,1,2,4,30.22,7.69,1,99000,-11039,-2809,1,0,0,0,3,0,C,31,23,0,8,0,0,0,0,0,0,0,C
5010790,1,0,1,0,1,1,2,4,30.22,7.69,1,99000,-11039,-2809,1,0,0,0,3,0,C,15,6,0,9,0,0,0,0,0,0,0,C
5010791,1,0,1,0,1,1,2,4,30.22,7.69,1,99000,-11039,-2809,1,0,0,0,3,-12,C,14,12,0,2,0,0,0,0,0,0,0,C
5010792,1,0,1,0,1,1,2,4,30.22,7.69,1,99000,-11039,-2809,1,0,0,0,3,-12,C,14,12,0,2,0,0,0,0,0,0,0,C
5010793,1,0,1,0,1,1,2,4,30.22,7.69,1,99000,-11039,-2809,1,0,0,0,3,0,C,10,8,0,2,0,0,0,0,0,0,0,C
5010794,1,0,1,0,1,1,2,4,30.22,7.69,1,99000,-11039,-2809,1,0,0,0,3,-3,0,10,0,1,9,0,0,0,0,0,0,0,0
5010795,1,0,0,3,1,1,1,13,38.17,14.6,0,45000,-13941,-5334,1,1,1,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5010796,1,0,0,3,1,1,1,13,38.17,14.6,0,45000,-13941,-5334,1,1,1,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5010797,1,0,1,0,1,1,2,1,42.3,2.11,0,270000,-15450,-770,1,0,0,1,2,0,C,32,26,0,6,0,0,0,0,0,0,0,C
5010798,1,0,1,0,1,1,2,1,42.3,2.11,0,270000,-15450,-770,1,0,0,1,2,-1,C,50,44,0,6,0,0,0,0,0,0,0,C
5010799,1,0,1,0,1,1,2,1,42.3,2.11,0,270000,-15450,-770,1,0,0,1,2,0,C,49,43,1,5,0,0,0,0,0,0,0,C
5010800,1,0,1,0,1,1,2,1,42.3,2.11,0,270000,-15450,-770,1,0,0,1,2,0,C,15,9,1,5,0,0,0,0,0,0,0,C
5010801,1,0,1,0,1,1,2,1,42.3,2.11,0,270000,-15450,-770,1,0,0,1,2,0,C,51,45,0,6,0,0,0,0,0,0,0,C
5010802,1,0,1,0,1,1,2,1,42.3,2.11,0,270000,-15450,-770,1,0,0,1,2,0,C,49,43,1,5,0,0,0,0,0,0,0,C
5010803,1,0,1,0,1,1,2,1,42.3,2.11,0,270000,-15450,-770,1,0,0,1,2,0,C,51,45,1,5,0,0,0,0,0,0,0,C
5010804,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,-8,X,12,0,12,0,0,0,0,0,0,0,#NAME?,X
5010805,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,0,C,12,9,0,3,0,0,0,0,0,0,0,C
5010806,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,0,X,12,0,12,0,0,0,0,0,0,0,#NAME?,X
5010807,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,0,X,12,0,12,0,0,0,0,0,0,0,#NAME?,X
5010808,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,0,X,10,0,10,0,0,0,0,0,0,0,#NAME?,X
5010809,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,0,X,3,0,3,0,0,0,0,0,0,0,#NAME?,X
5010810,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,0,X,7,0,7,0,0,0,0,0,0,0,#NAME?,X
5010811,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,0,X,10,0,10,0,0,0,0,0,0,0,#NAME?,X
5010812,1,0,1,0,0,1,1,3,37.87,1.69,1,135000,-13833,-617,1,0,0,0,3,-8,X,12,0,12,0,0,0,0,0,0,0,#NAME?,X
5010813,1,0,1,1,1,1,1,2,41.45,8.69,2,67500,-15140,-3174,1,1,0,1,4,-6,X,40,0,40,0,0,0,0,0,0,0,#NAME?,X
5010814,1,0,1,1,1,1,1,2,41.45,8.69,2,67500,-15140,-3174,1,1,0,1,4,-6,C,34,26,0,8,0,0,0,0,0,0,0,C
5010815,1,0,1,1,1,1,1,2,41.45,8.69,2,67500,-15140,-3174,1,1,0,1,4,0,X,40,0,40,0,0,0,0,0,0,0,#NAME?,X
5010817,1,0,1,1,1,1,1,2,41.45,8.69,2,67500,-15140,-3174,1,1,0,1,4,0,C,35,32,0,3,0,0,0,0,0,0,0,C
5010818,1,0,1,1,1,1,1,2,41.45,8.69,2,67500,-15140,-3174,1,1,0,1,4,-32,C,27,9,0,18,0,0,0,0,0,0,0,C
5010819,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,0,C,32,19,0,9,4,0,0,0,0,0,1,C
5010820,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,-13,C,35,29,0,6,0,0,0,0,0,0,0,C
5010821,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,0,X,31,0,31,0,0,0,0,0,0,0,#NAME?,X
5010822,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,0,C,27,21,0,6,0,0,0,0,0,0,0,C
5010823,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,-12,C,34,22,1,10,1,0,0,0,0,0,1,C
5010824,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,0,0,4,0,0,4,0,0,0,0,0,0,0,0
5010825,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,-2,X,32,0,32,0,0,0,0,0,0,0,#NAME?,X
5010826,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,-3,C,27,23,0,4,0,0,0,0,0,0,0,C
5010827,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,0,X,23,0,23,0,0,0,0,0,0,0,#NAME?,X
5010828,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,-2,C,27,23,0,4,0,0,0,0,0,0,0,C
5010829,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,0,X,6,0,6,0,0,0,0,0,0,0,#NAME?,X
5010830,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,0,C,10,6,0,4,0,0,0,0,0,0,0,C
5010831,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,-4,C,27,23,0,4,0,0,0,0,0,0,0,C
5010832,1,1,1,0,1,1,1,8,35.85,4.52,0,270000,-13095,-1652,1,0,0,0,2,-6,C,27,23,0,4,0,0,0,0,0,0,0,C
5010835,0,1,1,0,1,1,1,6,47.31,15.27,2,139500,-17281,-5578,1,1,0,0,4,-4,C,26,20,0,6,0,0,0,0,0,0,0,C
5010836,1,0,1,1,1,1,1,4,51.08,7.27,0,90000,-18656,-2656,1,0,0,0,2,0,0,8,0,0,8,0,0,0,0,0,0,0,0
5010837,1,0,1,1,1,1,1,4,51.08,7.27,0,90000,-18656,-2656,1,0,0,0,2,0,C,41,31,0,10,0,0,0,0,0,0,0,C
5010838,1,0,1,2,1,2,1,0,59.27,999.98,0,180000,-21648,365243,1,0,1,0,2,0,C,41,30,0,6,3,2,0,0,0,0,2,C
5010839,1,0,1,2,1,1,1,0,59.27,999.98,0,180000,-21648,365243,1,0,1,0,2,0,C,36,25,0,6,3,2,0,0,0,0,2,C
5010840,1,0,1,0,1,1,1,9,30.25,2.52,1,180000,-11050,-921,1,0,0,0,3,0,C,14,7,1,4,2,0,0,0,0,0,1,C
5010841,1,1,1,2,0,1,1,0,61.31,999.98,0,112500,-22395,365243,1,0,0,0,2,0,C,7,4,0,3,0,0,0,0,0,0,0,C
5010842,1,1,1,2,0,1,1,0,61.31,999.98,0,112500,-22395,365243,1,0,0,0,2,-1,C,25,13,0,12,0,0,0,0,0,0,0,C
5010843,1,1,1,0,0,1,1,2,32.37,2.02,0,157500,-11822,-739,1,0,0,1,2,0,X,27,0,27,0,0,0,0,0,0,0,#NAME?,X
5010844,1,1,1,0,0,1,1,2,32.37,2.02,0,157500,-11822,-739,1,0,0,1,2,0,C,31,21,1,8,1,0,0,0,0,0,1,C
5010847,1,1,1,0,0,1,1,2,32.37,2.02,0,157500,-11822,-739,1,0,0,1,2,0,0,6,0,0,6,0,0,0,0,0,0,0,0
5010848,1,0,1,2,3,1,1,0,60.99,999.98,0,54000,-22276,365243,1,0,0,0,2,0,X,13,0,13,0,0,0,0,0,0,0,#NAME?,X
5010849,1,0,1,2,3,1,1,0,60.99,999.98,0,54000,-22276,365243,1,0,0,0,2,-20,X,13,0,13,0,0,0,0,0,0,0,#NAME?,X
5010850,1,0,1,0,1,1,1,0,48.91,19.36,1,90000,-17864,-7070,1,0,0,1,3,0,0,45,0,1,43,1,0,0,0,0,0,1,0
5010854,1,0,1,0,1,1,1,0,48.91,19.36,1,90000,-17864,-7070,1,0,0,1,3,0,C,32,22,1,9,0,0,0,0,0,0,0,C
5010855,1,0,1,0,1,1,1,0,48.91,19.36,1,90000,-17864,-7070,1,0,0,1,3,0,C,47,35,9,3,0,0,0,0,0,0,0,C
5010856,1,0,1,1,1,1,1,1,45.34,2.86,0,157500,-16562,-1043,1,0,0,0,2,0,C,37,27,0,10,0,0,0,0,0,0,0,C
5010857,1,0,1,1,1,1,1,1,45.34,2.86,0,157500,-16562,-1043,1,0,0,0,2,0,C,25,13,8,4,0,0,0,0,0,0,0,C
5010858,1,0,1,1,1,1,1,1,45.34,2.86,0,157500,-16562,-1043,1,0,0,0,2,0,C,47,37,1,9,0,0,0,0,0,0,0,C
5010859,1,0,1,1,1,1,1,1,45.34,2.86,0,157500,-16562,-1043,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5010860,1,0,1,1,1,1,1,1,45.34,2.86,0,157500,-16562,-1043,1,0,0,0,2,0,C,29,19,0,10,0,0,0,0,0,0,0,C
5010861,1,1,1,0,1,1,1,2,38.45,2.86,1,112500,-14045,-1043,1,0,0,0,3,-24,C,13,13,0,0,0,0,0,0,0,0,#NAME?,C
5010862,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,0,C,61,55,0,6,0,0,0,0,0,0,0,C
5010863,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,0,C,8,2,0,6,0,0,0,0,0,0,0,C
5010864,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,0,C,52,35,0,10,1,1,1,1,3,1,5,C
5010865,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,-25,C,9,3,0,6,0,0,0,0,0,0,0,C
5010866,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,-52,C,9,3,0,6,0,0,0,0,0,0,0,C
5010868,0,1,1,2,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,0,5,17,0,0,10,1,1,1,1,3,1,5,5
5010869,0,1,1,1,1,2,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,1,0,5,17,0,0,10,1,1,1,1,3,1,5,5
5010870,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,0,C,15,11,0,4,0,0,0,0,0,0,0,C
5010871,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,-13,0,17,0,2,15,0,0,0,0,0,0,0,0
5010872,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,-3,0,30,0,0,30,0,0,0,0,0,0,0,0
5010873,0,1,1,1,1,1,1,7,49.75,1.86,1,450000,-18173,-678,1,0,1,1,3,-25,C,18,14,0,4,0,0,0,0,0,0,0,C
5010874,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,0,C,16,5,0,11,0,0,0,0,0,0,0,C
5010875,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,-20,C,20,13,1,6,0,0,0,0,0,0,0,C
5010876,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,-10,X,9,0,1,8,0,0,0,0,0,0,0,X
5010877,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,0,C,56,46,0,10,0,0,0,0,0,0,0,C
5010878,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,0,0,6,0,1,5,0,0,0,0,0,0,0,0
5010879,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,0,C,9,3,0,6,0,0,0,0,0,0,0,C
5010880,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,0,C,24,18,0,6,0,0,0,0,0,0,0,C
5010881,1,0,1,2,1,1,1,0,56.64,999.98,0,45000,-20688,365243,1,0,1,0,2,0,C,33,27,0,6,0,0,0,0,0,0,0,C
5010883,1,0,1,0,1,1,1,5,27.13,1.86,1,270000,-9910,-678,1,0,0,0,3,0,0,9,0,0,9,0,0,0,0,0,0,0,0
5010886,1,0,1,2,1,1,1,0,65.05,999.98,0,157500,-23758,365243,1,0,0,1,2,0,C,47,35,0,12,0,0,0,0,0,0,0,C
5010887,1,0,1,2,1,1,1,0,65.05,999.98,0,157500,-23758,365243,1,0,0,1,2,0,0,17,0,5,12,0,0,0,0,0,0,0,0
5010888,1,0,1,2,1,1,1,0,65.05,999.98,0,157500,-23758,365243,1,0,0,1,2,0,C,28,16,0,12,0,0,0,0,0,0,0,C
5010890,1,0,1,2,1,1,1,0,65.05,999.98,0,157500,-23758,365243,1,0,0,1,2,0,C,56,38,1,17,0,0,0,0,0,0,0,C
5010891,1,0,1,2,1,1,1,0,65.05,999.98,0,157500,-23758,365243,1,0,0,1,2,0,X,48,0,28,20,0,0,0,0,0,0,0,X
5010892,1,0,1,2,1,1,1,0,65.05,999.98,0,157500,-23758,365243,1,0,0,1,2,0,C,19,6,1,12,0,0,0,0,0,0,0,C
5010893,1,0,1,2,1,1,1,0,65.05,999.98,0,157500,-23758,365243,1,0,0,1,2,0,X,56,0,36,20,0,0,0,0,0,0,0,X
5010894,0,1,1,0,1,1,1,12,62.2,2.35,0,112500,-22720,-860,1,0,1,1,2,0,C,41,23,12,2,1,3,0,0,0,0,2,C
5010897,0,1,1,0,1,1,1,12,62.2,2.35,0,112500,-22720,-860,1,0,1,1,2,-20,C,25,12,0,12,1,0,0,0,0,0,1,C
5010898,0,1,1,0,1,1,1,12,62.2,2.35,0,112500,-22720,-860,1,0,1,1,2,0,C,26,16,10,0,0,0,0,0,0,0,#NAME?,C
5010899,0,1,1,0,1,1,1,12,62.2,2.35,0,112500,-22720,-860,1,0,1,1,2,0,C,19,15,0,4,0,0,0,0,0,0,0,C
5010900,0,1,1,0,1,1,1,12,62.2,2.35,0,112500,-22720,-860,1,0,1,1,2,-18,X,27,0,16,11,0,0,0,0,0,0,0,X
5010902,1,0,1,0,1,1,1,5,28.9,3.78,1,360000,-10556,-1379,1,0,0,0,3,-5,0,2,0,0,2,0,0,0,0,0,0,0,0
5010903,1,0,1,0,1,1,1,5,28.9,3.78,1,360000,-10556,-1379,1,0,0,0,3,0,X,36,0,36,0,0,0,0,0,0,0,#NAME?,X
5010904,1,0,1,0,1,1,1,5,28.9,3.78,1,360000,-10556,-1379,1,0,0,0,3,-5,0,2,0,0,2,0,0,0,0,0,0,0,0
5010906,1,0,1,0,1,1,1,5,28.9,3.78,1,360000,-10556,-1379,1,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5010908,1,1,1,2,0,1,1,0,55.85,999.98,0,81000,-20399,365243,1,0,0,0,2,-15,X,25,0,8,16,1,0,0,0,0,0,1,X
5010910,1,1,1,2,0,1,1,0,55.85,999.98,0,81000,-20399,365243,1,0,0,0,2,0,0,24,0,7,17,0,0,0,0,0,0,0,0
5010913,1,1,1,2,0,1,1,0,55.85,999.98,0,81000,-20399,365243,1,0,0,0,2,0,C,44,5,20,19,0,0,0,0,0,0,0,C
5010916,0,1,1,1,1,1,1,4,37.05,6.94,0,243000,-13533,-2535,1,0,1,0,2,0,C,13,7,0,6,0,0,0,0,0,0,0,C
5010917,0,1,1,1,1,1,1,4,37.05,6.94,0,243000,-13533,-2535,1,0,1,0,2,0,X,7,0,7,0,0,0,0,0,0,0,#NAME?,X
5010918,0,1,1,1,1,1,1,4,37.05,6.94,0,243000,-13533,-2535,1,0,1,0,2,0,0,7,0,1,6,0,0,0,0,0,0,0,0
5010919,0,1,1,1,1,1,1,4,37.05,6.94,0,243000,-13533,-2535,1,0,1,0,2,0,C,7,1,0,6,0,0,0,0,0,0,0,C
5010921,1,0,0,0,1,4,0,2,60.96,2.27,0,94500,-22265,-829,1,0,0,1,1,0,C,57,52,0,5,0,0,0,0,0,0,0,C
5010923,1,0,0,0,1,4,0,2,60.96,2.27,0,94500,-22265,-829,1,0,0,1,1,-1,C,56,43,0,11,1,1,0,0,0,0,2,C
5010924,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,-19,X,5,0,1,4,0,0,0,0,0,0,0,X
5010925,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,-8,C,17,8,1,8,0,0,0,0,0,0,0,C
5010926,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,-14,C,17,8,1,8,0,0,0,0,0,0,0,C
5010927,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,-19,X,5,0,1,4,0,0,0,0,0,0,0,X
5010928,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,-27,X,5,0,1,4,0,0,0,0,0,0,0,X
5010929,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,0,C,10,2,1,7,0,0,0,0,0,0,0,C
5010930,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,0,X,4,0,3,1,0,0,0,0,0,0,0,X
5010931,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,-7,X,5,0,1,4,0,0,0,0,0,0,0,X
5010932,1,1,1,0,1,0,1,7,34.89,1.44,2,270000,-12745,-525,1,0,0,1,4,-11,X,5,0,1,4,0,0,0,0,0,0,0,X
5010934,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,0,C,33,19,0,14,0,0,0,0,0,0,0,C
5010935,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,-7,C,38,14,3,21,0,0,0,0,0,0,0,C
5010936,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,0,X,7,0,7,0,0,0,0,0,0,0,#NAME?,X
5010937,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,0,C,53,43,0,10,0,0,0,0,0,0,0,C
5010938,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,-5,C,38,14,0,24,0,0,0,0,0,0,0,C
5010939,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,0,C,38,10,0,28,0,0,0,0,0,0,0,C
5010940,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,0,0,3,0,0,3,0,0,0,0,0,0,0,0
5010941,1,0,0,0,1,2,1,0,46.03,18.11,0,135000,-16814,-6614,1,0,0,0,1,0,C,36,12,3,21,0,0,0,0,0,0,0,C
5010943,1,0,0,2,1,1,1,0,62.5,999.98,0,157500,-22828,365243,1,0,0,0,2,0,C,61,46,15,0,0,0,0,0,0,0,#NAME?,C
5010944,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,0,0,9,0,4,5,0,0,0,0,0,0,0,0
5010945,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,-22,C,27,10,0,17,0,0,0,0,0,0,0,C
5010946,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,-24,X,10,0,5,5,0,0,0,0,0,0,0,X
5010947,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,-4,C,27,10,0,17,0,0,0,0,0,0,0,C
5010948,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,0,0,37,0,3,30,4,0,0,0,0,0,1,0
5010949,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,0,C,26,9,0,17,0,0,0,0,0,0,0,C
5010950,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,-16,C,32,29,0,3,0,0,0,0,0,0,0,C
5010951,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,-1,C,27,10,0,17,0,0,0,0,0,0,0,C
5010952,1,1,1,1,1,1,1,5,37.69,7.02,1,270000,-13768,-2565,1,0,0,0,3,-2,C,27,10,0,17,0,0,0,0,0,0,0,C
5010953,0,1,1,1,1,1,1,2,40.34,3.78,0,337500,-14733,-1379,1,0,0,0,2,0,C,45,39,0,6,0,0,0,0,0,0,0,C
5010954,0,1,1,1,1,1,1,2,40.34,3.78,0,337500,-14733,-1379,1,0,0,0,2,0,X,42,0,42,0,0,0,0,0,0,0,#NAME?,X
5010956,0,1,1,1,1,1,1,2,40.34,3.78,0,337500,-14733,-1379,1,0,0,0,2,0,C,13,5,0,8,0,0,0,0,0,0,0,C
5010957,0,1,1,1,1,1,1,2,40.34,3.78,0,337500,-14733,-1379,1,0,0,0,2,-17,C,30,19,1,10,0,0,0,0,0,0,0,C
5010958,0,1,1,1,1,1,1,2,40.34,3.78,0,337500,-14733,-1379,1,0,0,0,2,0,X,6,0,6,0,0,0,0,0,0,0,#NAME?,X
